plant_id,name,country,capacity_mw,energy_source,energy_group,technology,status,commissioned,shutdown,is_shutdown,temporal_start,temporal_end,temporal_end_source,temporal_basis,company,city,state,eic_code,energy_source_level_1,energy_source_level_2,energy_source_level_3,original_source,source_dataset,source_url,lon,lat
OPSD_EU_01681,BNA0789,DE,465.0,Lignite,Lignite,Steam turbine,,1987,,False,1987-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Lausitz Energie Kraftwerke AG,Peitz,,11WD8JAEN1L----Z,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,14.45903778,51.83444099
OPSD_EU_01682,BNA0790,DE,465.0,Lignite,Lignite,Steam turbine,,1989,,False,1989-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Lausitz Energie Kraftwerke AG,Peitz,,11WD8JAEN1L----Z,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,14.45903778,51.83444099
OPSD_EU_01683,BNA0878,DE,450.0,Lignite,Lignite,Steam turbine,,1996,,False,1996-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Uniper Kraftwerke GmbH,Schkopau,,11WD8SCHK1L----O,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,11.9504201,51.39845463
OPSD_EU_01684,BNA0879,DE,450.0,Lignite,Lignite,Steam turbine,,1996,,False,1996-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Uniper Kraftwerke GmbH,Schkopau,,11WD8SCHK1L----O,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,11.9504201,51.39845463
OPSD_EU_01685,BNA0914,DE,750.0,Lignite,Lignite,Steam turbine,,1997,,False,1997-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Lausitz Energie Kraftwerke AG,Spremberg,,11WD8SWPU1L----5,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,14.35312271,51.53482028
OPSD_EU_01686,BNA0915,DE,750.0,Lignite,Lignite,Steam turbine,,1998,,False,1998-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Lausitz Energie Kraftwerke AG,Spremberg,,11WD8SWPU1L----5,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,14.35312271,51.53482028
OPSD_EU_01687,BNA1002,DE,31.0,Lignite,Lignite,Steam turbine,,1994,,False,1994-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",Mitteldeutsche Braunkohlengesellschaft mbH,Wählitz,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,12.07622,51.16664
OPSD_EU_01688,BNA1021,DE,123.0,Lignite,Lignite,Steam turbine,,1955,,False,1955-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",RWE Power AG,Eschweiler-Weisweiler,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.321111,50.839167
OPSD_EU_01689,BNA1022,DE,135.0,Lignite,Lignite,Steam turbine,,1959,,False,1959-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",RWE Power AG,Eschweiler-Weisweiler,,,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.321111,50.839167
OPSD_EU_01690,BNA1025,DE,321.0,Lignite,Lignite,Steam turbine,,1965,,False,1965-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",RWE Power AG,Eschweiler-Weisweiler,,11WD7WEIS-B-KW-C,Fossil fuels,Lignite,,BNetzA/UBA,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.321111,50.839167
