plant_id,name,country,capacity_mw,energy_source,energy_group,technology,status,commissioned,shutdown,is_shutdown,temporal_start,temporal_end,temporal_end_source,temporal_basis,company,city,state,eic_code,energy_source_level_1,energy_source_level_2,energy_source_level_3,original_source,source_dataset,source_url,lon,lat
OPSD_EU_00001,BOUCHAIN 7,FR,585.0,Natural gas,Natural gas,,,2017,,False,2017-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0244H,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,3.31429,50.297740000000005
OPSD_EU_00002,COMBIGOLFE,FR,425.0,Natural gas,Natural gas,,,2010,,False,2010-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0337A,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.86974,43.41616
OPSD_EU_00003,CYCOFOS,FR,428.0,Natural gas,Natural gas,,,2009,,False,2009-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0351G,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.88652,43.42801
OPSD_EU_00004,Croix-de-Metz,FR,413.0,Natural gas,Natural gas,,,2019,,False,2019-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0340L,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,5.914680000000001,48.69336
OPSD_EU_00005,DK6,FR,796.0,Natural gas,Natural gas,,,2005,,False,2005-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0350I,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,2.31835,51.046279999999996
OPSD_EU_00006,EMILE HUCHET 7,FR,413.0,Natural gas,Natural gas,,,2010,,False,2010-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0344D,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.7047,49.15412
OPSD_EU_00007,EMILE HUCHET 8,FR,413.0,Natural gas,Natural gas,,,2010,,False,2010-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0345B,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.7047,49.15412
OPSD_EU_00008,FR-GA-MORANT1,FR,401.0,Natural gas,Natural gas,,,2016,,False,2016-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0318E,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,3.30095,46.27282
OPSD_EU_00009,Pont-sur-Sambre,FR,412.0,Natural gas,Natural gas,,,2019,,False,2019-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0341J,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,3.86807,50.22915
OPSD_EU_00010,SPEM,FR,435.0,Natural gas,Natural gas,,,2010,,False,2010-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0334G,Fossil fuels,Natural gas,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,-2.1402799999999997,47.30265
OPSD_EU_00011,EMILE HUCHET 6,FR,595.0,Hard coal,Coal,Steam turbine,,1981,,False,1981-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0343F,Fossil fuels,Hard coal,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.7047,49.15412
OPSD_EU_00012,PROVENCE 5,FR,595.0,Hard coal,Coal,Steam turbine,,1984,,False,1984-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P03469,Fossil fuels,Hard coal,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,5.48957,46.46883
OPSD_EU_00013,COCHE,FR,384.0,Hydro,Hydro,Pumped storage,,2019,,False,2019-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P02748,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.5103800000000005,45.49667
OPSD_EU_00014,GRAND MAISON,FR,1700.0,Hydro,Hydro,Pumped storage,,2017,,False,2017-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P02756,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.11719,45.20597
OPSD_EU_00015,AVIGNON,FR,126.0,Hydro,Hydro,Run-of-river,,1973,,False,1973-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0326F,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.81721,43.97606
OPSD_EU_00016,BAIX LOGIS NEUF 1,FR,140.0,Hydro,Hydro,Run-of-river,,1960,,False,1960-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0322N,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.78827,44.67605
OPSD_EU_00017,BEAUCHASTEL,FR,198.0,Hydro,Hydro,Run-of-river,,1963,,False,1963-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0321P,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.81049,44.82397
OPSD_EU_00018,BOURG les VALENCE,FR,180.0,Hydro,Hydro,Run-of-river,,1968,,False,1968-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0320R,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.87221,44.96128
OPSD_EU_00019,CADEROUSSE,FR,156.0,Hydro,Hydro,Run-of-river,,1975,,False,1975-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0325H,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.72329,44.096059999999994
OPSD_EU_00020,DONZERE MONDRAGON,FR,348.0,Hydro,Hydro,Run-of-river,,1952,,False,1952-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0324J,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.74217,44.30368
OPSD_EU_00021,GENISSIAT,FR,420.0,Hydro,Hydro,Run-of-river,,1948,,False,1948-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0319C,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,5.81285,46.05271
OPSD_EU_00022,KEMBS,FR,162.1,Hydro,Hydro,Run-of-river,,2016,,False,2016-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0307J,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,7.519589999999999,47.65534
OPSD_EU_00023,MONTELIMAR,FR,295.0,Hydro,Hydro,Run-of-river,,1957,,False,1957-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0323L,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.72593,44.59281
OPSD_EU_00024,RHINAU,FR,152.0,Hydro,Hydro,Run-of-river,,2016,,False,2016-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0304P,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,7.6772800000000005,48.28412
OPSD_EU_00025,STRASBOURG,FR,147.8,Hydro,Hydro,Run-of-river,,2016,,False,2016-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0308H,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,7.794560000000001,48.52561
OPSD_EU_00026,VALLABREGUES,FR,210.0,Hydro,Hydro,Run-of-river,,1970,,False,1970-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0327D,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.64349,43.82415
OPSD_EU_00027,BATHIE,FR,592.0,Hydro,Hydro,Reservoir,,2018,,False,2018-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0280D,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,6.622489999999999,45.68545
OPSD_EU_00028,SISTERON,FR,240.0,Hydro,Hydro,Reservoir,,2017,,False,2017-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P02942,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,5.95215,44.17517
OPSD_EU_00029,ST ETIENNE CANTALES,FR,103.3,Hydro,Hydro,Reservoir,,2016,,False,2016-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P02950,Renewable energy,Hydro,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,2.21906,44.945159999999994
OPSD_EU_00030,CYCOFOS TV2,FR,62.0,Other or unspecified energy sources,Other,,,2009,,False,2009-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,,,17W100P100P0352E,Other or unspecified energy sources,,,https://www.services-rte.com/en/view-data-published-by-rte/production-installed-capacity.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,4.88652,43.42801
OPSD_EU_00031,Val Giuf,CH,1.5,Hydro,Hydro,Run-of-river,,1979,,False,1979-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Rueras,,,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,8.75072947495,46.6713364433
OPSD_EU_00032,Sedrun 1,CH,150.0,Hydro,Hydro,Reservoir,,2011,,False,2011-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Sedrun,,12W-0000000021-S,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,8.76860353742,46.67004965100001
OPSD_EU_00033,Sedrun 2,CH,0.75,Hydro,Hydro,Run-of-river,,1968,,False,1968-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Sedrun,,12W-0000000021-S,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,8.76860353742,46.67004965100001
OPSD_EU_00034,Tavanasa (KVR),CH,180.0,Hydro,Hydro,Reservoir,,1962,,False,1962-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Tavanasa,,12W-0000000021-S,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.046923928039998,46.751036820299994
OPSD_EU_00035,Russein,CH,24.87,Hydro,Hydro,Run-of-river,,2015,,False,2015-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Somvix,,,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,8.89856834691,46.720281844700004
OPSD_EU_00036,Ferrera,CH,4.23,Hydro,Hydro,Run-of-river,,1999,,False,1999-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Trun,,12W-0000000016-H,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,8.986493631970001,46.7435050176
OPSD_EU_00037,Trun,CH,0.6,Hydro,Hydro,Run-of-river,,2005,,False,2005-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Trun,,,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,8.986493631970001,46.7435050176
OPSD_EU_00038,Dardin (Casut),CH,0.4,Hydro,Hydro,Run-of-river,,2008,,False,2008-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,"Dardin, Casut",,,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.049993378160002,46.7573816308
OPSD_EU_00039,Brigels-Tavanasa,CH,12.5,Hydro,Hydro,Run-of-river,,1960,,False,1960-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Tavanasa,,,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.07174622905,46.758062169700004
OPSD_EU_00040,Ladral,CH,5.1,Hydro,Hydro,Run-of-river,,1973,,False,1973-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Waltensburg,,,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.118769914069999,46.771415733999994
OPSD_EU_00041,Ilanz 1 (Stufe Tavanasa),CH,34.5,Hydro,Hydro,Run-of-river,,1990,,False,1990-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Ilanz,,,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.195225579299999,46.774763759399995
OPSD_EU_00042,Ilanz 2 (Stufe Panix (Pigniu)),CH,49.5,Hydro,Hydro,Reservoir,,1992,,False,1992-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Ilanz,,,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.195225579299999,46.774763759399995
OPSD_EU_00043,Seekraftwerk Zervreila,CH,22.0,Hydro,Hydro,Reservoir,,1999,,False,1999-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,"Vals, Staumauer Zervreila",,12W-0000000011-W,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.119315564299999,46.5789495911
OPSD_EU_00044,Safien Platz,CH,90.0,Hydro,Hydro,Reservoir,,1997,,False,1997-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Safien Platz,,12W-0000000011-W,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.31587383275,46.6778242878
OPSD_EU_00045,Rothenbrunnen,CH,135.0,Hydro,Hydro,Reservoir,,2011,,False,2011-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Rothenbrunnen,,12W-0000000011-W,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.41820114963,46.7658960254
OPSD_EU_00046,Rabiusa-Realta,CH,26.0,Hydro,Hydro,Run-of-river,,2004,,False,2004-01-01,2100-01-01,default open-ended value,"temporal_start from OPSD commissioned year; temporal_end from OPSD shutdown year when present, approximated as YYYY-12-31; otherwise set to 2100-01-01",,Rothenbrunnen,,12W-0000000011-W,Renewable energy,Hydro,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,Open Power System Data - Conventional power plants - EU CSV - 2020-10-01,https://data.open-power-system-data.org/conventional_power_plants/2020-10-01/conventional_power_plants_EU.csv,9.41790308497,46.7649113824
